volume_id,timestamp,ensemble_score,severity,is_anomaly,stat_score,if_score,lstm_score,stat_flagged,if_flagged,lstm_flagged,n_agreeing
vol_036,2026-04-17 12:50:00,28.6865,normal,False,6.0806,59.6887,18.8908,False,False,False,0
vol_036,2026-04-17 12:55:00,24.6519,normal,False,3.0753,50.5029,19.6652,False,False,False,0
vol_036,2026-04-17 13:00:00,24.9729,normal,False,4.9821,48.7711,20.531,False,False,False,0
vol_036,2026-04-17 13:05:00,28.8734,normal,False,4.0292,61.9926,19.2193,False,False,False,0
vol_036,2026-04-17 13:10:00,29.475,normal,False,2.7738,63.9093,20.4532,False,False,False,0
vol_036,2026-04-17 13:15:00,46.5643,warning,True,13.0118,100.0,23.3672,False,True,False,1
vol_036,2026-04-17 13:20:00,44.4726,warning,True,8.6682,99.8096,21.6847,False,True,False,1
vol_036,2026-04-17 13:25:00,48.2458,warning,True,19.1645,100.0,21.7942,False,True,False,1
vol_036,2026-04-17 13:30:00,45.2445,warning,True,10.076,100.0,22.393,False,True,False,1
vol_036,2026-04-17 13:35:00,20.8178,normal,False,5.4642,33.4284,24.0181,False,False,False,0
vol_036,2026-04-17 13:40:00,33.0977,normal,False,6.909,68.1229,22.7885,False,False,False,0
vol_036,2026-04-17 13:45:00,44.3721,warning,True,9.7272,97.3873,22.94,False,True,False,1
vol_036,2026-04-17 13:50:00,45.4653,warning,True,13.4735,96.9256,22.7521,False,True,False,1
vol_036,2026-04-17 13:55:00,25.2558,normal,False,6.1703,46.299,22.9717,False,False,False,0
vol_036,2026-04-17 14:00:00,23.9206,normal,False,0.0,43.7703,28.6701,False,False,False,0
vol_036,2026-04-17 14:05:00,49.7677,warning,True,14.6463,100.0,32.1384,False,True,False,1
vol_036,2026-04-17 14:10:00,33.8832,normal,False,3.9077,64.0579,33.6508,False,False,False,0
vol_036,2026-04-17 14:15:00,49.597,warning,True,12.157,100.0,34.4737,False,True,False,1
vol_036,2026-04-17 14:20:00,38.4886,normal,False,5.3507,74.8004,34.7858,False,False,False,0
vol_036,2026-04-17 14:25:00,45.9646,warning,True,7.0502,98.083,30.5599,False,True,False,1
vol_036,2026-04-17 14:30:00,36.4771,normal,False,4.1533,74.788,29.492,False,False,False,0
vol_036,2026-04-17 14:35:00,33.7172,normal,False,3.8829,68.0324,28.4896,False,False,False,0
vol_036,2026-04-17 14:40:00,47.5622,warning,True,10.8449,100.0,29.2216,False,True,False,1
vol_036,2026-04-17 14:45:00,45.9792,warning,True,7.8072,100.0,27.489,False,True,False,1
vol_036,2026-04-17 14:50:00,43.6789,warning,True,10.959,91.9656,25.5178,False,True,False,1
vol_036,2026-04-17 14:55:00,41.4246,warning,True,2.8549,91.1855,28.3682,False,True,False,1
vol_036,2026-04-17 15:00:00,34.537,normal,False,6.846,65.6763,30.5139,False,False,False,0
vol_036,2026-04-17 15:05:00,52.3578,warning,True,20.35,100.0,34.1175,False,True,False,1
vol_036,2026-04-17 15:10:00,33.0079,normal,False,3.3464,59.5542,36.6423,False,False,False,0
vol_036,2026-04-17 15:15:00,24.7584,normal,False,2.6488,38.2027,34.8678,False,False,False,0
vol_036,2026-04-17 15:20:00,61.1478,high,True,29.4341,100.0,52.8196,False,True,False,1
vol_036,2026-04-17 15:25:00,69.2599,high,True,34.8073,100.0,73.591,False,True,True,2
vol_036,2026-04-17 15:30:00,81.8738,critical,True,48.2109,100.0,100.0,True,True,True,3
vol_036,2026-04-17 15:35:00,70.1563,high,True,14.7322,100.0,100.0,False,True,True,2
vol_036,2026-04-17 15:40:00,53.6269,warning,True,4.7267,62.7786,100.0,False,False,True,1
vol_036,2026-04-17 15:45:00,69.3677,high,True,12.479,100.0,100.0,False,True,True,2
vol_036,2026-04-17 15:50:00,57.779,warning,True,9.7945,69.5739,100.0,False,False,True,1
vol_036,2026-04-17 15:55:00,57.048,warning,True,5.0023,72.2777,100.0,False,False,True,1
vol_036,2026-04-17 16:00:00,70.5076,high,True,15.7359,100.0,100.0,False,True,True,2
vol_036,2026-04-17 16:05:00,56.4225,warning,True,5.6153,69.8776,100.0,False,False,True,1
vol_036,2026-04-17 16:10:00,69.5852,high,True,13.1005,100.0,100.0,False,True,True,2
vol_036,2026-04-17 16:15:00,54.7356,warning,True,10.1906,60.4826,100.0,False,False,True,1
vol_036,2026-04-17 16:20:00,63.1122,high,True,10.371,84.2353,100.0,False,True,True,2
vol_036,2026-04-17 16:25:00,51.2765,warning,True,8.0747,70.8972,78.7877,False,False,True,1
vol_036,2026-04-17 16:30:00,45.411,warning,True,9.5567,98.6936,25.0781,False,True,False,1
vol_036,2026-04-17 16:35:00,24.0509,normal,False,4.0651,47.7317,19.7399,False,False,False,0
vol_036,2026-04-17 16:40:00,35.8064,normal,False,7.0815,78.4705,19.5441,False,True,False,1
vol_036,2026-04-17 16:45:00,34.8492,normal,False,12.0959,72.0864,17.9512,False,False,False,0
vol_036,2026-04-17 16:50:00,46.4421,warning,True,17.8313,100.0,17.3372,False,True,False,1
vol_036,2026-04-17 16:55:00,31.224,normal,False,4.2909,68.7598,18.8542,False,False,False,0
vol_036,2026-04-17 17:00:00,40.3817,warning,True,11.868,90.4561,15.2275,False,True,False,1
vol_036,2026-04-17 17:05:00,40.9477,warning,True,13.8331,88.6208,16.9627,False,True,False,1
vol_036,2026-04-17 17:10:00,45.365,warning,True,16.5229,100.0,15.2731,False,True,False,1
vol_036,2026-04-17 17:15:00,47.5346,warning,True,20.6876,100.0,17.6463,False,True,False,1
vol_036,2026-04-17 17:20:00,46.0177,warning,True,16.2027,100.0,17.8225,False,True,False,1
vol_036,2026-04-17 17:25:00,43.2268,warning,True,12.4978,95.3817,18.2301,False,True,False,1
vol_036,2026-04-17 17:30:00,10.7398,normal,False,0.0,10.1809,23.9216,False,False,False,0
vol_036,2026-04-17 17:35:00,48.7033,warning,True,17.1208,100.0,25.7033,False,True,False,1
vol_036,2026-04-17 17:40:00,42.8031,warning,True,11.9712,87.8642,26.2025,False,True,False,1
vol_036,2026-04-17 17:45:00,50.7675,warning,True,18.8564,100.0,30.5593,False,True,False,1
vol_036,2026-04-17 17:50:00,35.0256,normal,False,7.3363,68.4908,28.2872,False,False,False,0
vol_036,2026-04-17 17:55:00,27.9709,normal,False,6.4307,49.055,28.5031,False,False,False,0
vol_036,2026-04-17 18:00:00,43.0311,warning,True,9.8462,86.92,30.5431,False,True,False,1
vol_036,2026-04-17 18:05:00,51.1606,warning,True,17.7765,100.0,33.1295,False,True,False,1
vol_036,2026-04-17 18:10:00,51.351,warning,True,17.3305,100.0,34.2844,False,True,False,1
vol_036,2026-04-17 18:15:00,42.2194,warning,True,9.6395,83.3417,32.2532,False,True,False,1
vol_036,2026-04-17 18:20:00,50.5116,warning,True,16.7868,100.0,32.1207,False,True,False,1
vol_036,2026-04-17 18:25:00,48.8904,warning,True,13.7981,100.0,30.2036,False,True,False,1
vol_036,2026-04-17 18:30:00,41.9381,warning,True,6.4636,88.9814,28.4414,False,True,False,1
vol_036,2026-04-17 18:35:00,47.4169,warning,True,12.6096,100.0,26.6786,False,True,False,1
vol_036,2026-04-17 18:40:00,28.4923,normal,False,1.3882,57.2211,26.5967,False,False,False,0
vol_036,2026-04-17 18:45:00,17.7596,normal,False,0.0,32.099,21.7499,False,False,False,0
vol_036,2026-04-17 18:50:00,37.0927,normal,False,7.7307,79.0659,22.3795,False,True,False,1
vol_036,2026-04-17 18:55:00,20.4566,normal,False,0.0,37.8023,24.0861,False,False,False,0
vol_036,2026-04-17 19:00:00,38.6371,normal,False,9.2968,79.0434,25.7267,False,True,False,1
vol_036,2026-04-17 19:05:00,27.3907,normal,False,7.3,49.6051,24.9132,False,False,False,0
vol_036,2026-04-17 19:10:00,32.9736,normal,False,7.8863,67.0147,22.5275,False,False,False,0
vol_036,2026-04-17 19:15:00,12.3739,normal,False,0.0,9.7525,29.8683,False,False,False,0
vol_036,2026-04-17 19:20:00,49.6007,warning,True,14.8595,100.0,31.3327,False,True,False,1
vol_036,2026-04-17 19:25:00,18.9294,normal,False,0.0,27.2638,31.2902,False,False,False,0
vol_036,2026-04-17 19:30:00,43.034,warning,True,12.2974,83.3641,31.8415,False,True,False,1
vol_036,2026-04-17 19:35:00,26.1519,normal,False,3.8616,45.1788,29.9591,False,False,False,0
vol_036,2026-04-17 19:40:00,40.2306,warning,True,9.1571,79.1964,31.0228,False,True,False,1
vol_036,2026-04-17 19:45:00,51.2277,warning,True,17.6915,100.0,33.4523,False,True,False,1
vol_036,2026-04-17 19:50:00,25.1061,normal,False,4.8793,40.5902,30.6392,False,False,False,0
vol_036,2026-04-17 19:55:00,38.2334,normal,False,12.5264,71.2397,29.7174,False,False,False,0
vol_036,2026-04-17 20:00:00,35.5634,normal,False,11.96,65.5776,28.0843,False,False,False,0
vol_036,2026-04-17 20:05:00,34.0234,normal,False,8.2146,65.8339,27.0213,False,False,False,0
vol_036,2026-04-17 20:10:00,30.6032,normal,False,6.0587,59.4018,25.6401,False,False,False,0
vol_036,2026-04-17 20:15:00,28.1572,normal,False,7.8565,56.0916,19.2512,False,False,False,0
vol_036,2026-04-17 20:20:00,23.0276,normal,False,1.9492,49.6805,16.524,False,False,False,0
vol_036,2026-04-17 20:25:00,18.8082,normal,False,2.4663,38.7269,14.6352,False,False,False,0
vol_036,2026-04-17 20:30:00,6.6275,normal,False,0.0,7.0739,13.8387,False,False,False,0
vol_036,2026-04-17 20:35:00,39.2877,normal,False,15.594,83.5673,15.2708,False,True,False,1
vol_036,2026-04-17 20:40:00,24.5497,normal,False,6.1334,51.1419,15.0112,False,False,False,0
vol_036,2026-04-17 20:45:00,19.1232,normal,False,0.0,43.1674,13.382,False,False,False,0
vol_036,2026-04-17 20:50:00,13.8089,normal,False,0.7989,26.1787,14.5559,False,False,False,0
vol_036,2026-04-17 20:55:00,18.1969,normal,False,2.6472,37.5839,13.7201,False,False,False,0
vol_036,2026-04-17 21:00:00,11.5894,normal,False,0.0,20.54,14.6681,False,False,False,0
vol_036,2026-04-17 21:05:00,46.1066,warning,True,16.0454,100.0,18.3025,False,True,False,1
vol_036,2026-04-17 21:10:00,17.2728,normal,False,0.0,33.4271,18.5779,False,False,False,0
vol_036,2026-04-17 21:15:00,30.1669,normal,False,8.7734,59.9269,20.4061,False,False,False,0
vol_036,2026-04-17 21:20:00,37.7942,normal,False,22.1127,67.2313,21.7458,False,False,False,0
vol_036,2026-04-17 21:25:00,22.793,normal,False,0.9759,44.2884,23.1684,False,False,False,0
vol_036,2026-04-17 21:30:00,23.414,normal,False,2.3062,44.2888,23.6859,False,False,False,0
vol_036,2026-04-17 21:35:00,24.6107,normal,False,4.4745,46.8271,22.1838,False,False,False,0
vol_036,2026-04-17 21:40:00,16.8576,normal,False,0.0,30.355,20.7778,False,False,False,0
vol_036,2026-04-17 21:45:00,43.7578,warning,True,9.155,97.0699,21.9304,False,True,False,1
vol_036,2026-04-17 21:50:00,43.5194,warning,True,16.4114,87.342,24.0192,False,True,False,1
vol_036,2026-04-17 21:55:00,24.2144,normal,False,2.4284,46.5041,23.6266,False,False,False,0
vol_036,2026-04-17 22:00:00,15.0545,normal,False,0.0,21.5061,25.0912,False,False,False,0
vol_036,2026-04-17 22:05:00,19.3185,normal,False,0.0,36.5703,21.7297,False,False,False,0
vol_036,2026-04-17 22:10:00,12.8798,normal,False,0.0,17.3003,22.7491,False,False,False,0
vol_036,2026-04-17 22:15:00,17.7058,normal,False,0.0,31.5174,22.249,False,False,False,0
vol_036,2026-04-17 22:20:00,21.4539,normal,False,4.5441,40.6326,18.8069,False,False,False,0
vol_036,2026-04-17 22:25:00,25.6435,normal,False,2.8124,54.7641,18.3058,False,False,False,0
vol_036,2026-04-17 22:30:00,20.6822,normal,False,2.2467,41.3477,18.0806,False,False,False,0
vol_036,2026-04-17 22:35:00,37.2221,normal,False,8.6795,81.0501,19.3892,False,True,False,1
vol_036,2026-04-17 22:40:00,10.9182,normal,False,0.0,13.7841,20.3125,False,False,False,0
vol_036,2026-04-17 22:45:00,11.3534,normal,False,0.0,17.9863,16.8606,False,False,False,0
vol_036,2026-04-17 22:50:00,27.3688,normal,False,12.5632,55.0445,12.3536,False,False,False,0
vol_036,2026-04-17 22:55:00,35.7963,normal,False,7.9213,83.5234,12.6355,False,True,False,1
vol_036,2026-04-17 23:00:00,19.7143,normal,False,0.0,45.1089,13.0872,False,False,False,0
vol_036,2026-04-17 23:05:00,11.8048,normal,False,0.0,21.1923,14.6248,False,False,False,0
vol_036,2026-04-17 23:10:00,24.8398,normal,False,2.4007,55.5379,15.2042,False,False,False,0
vol_036,2026-04-17 23:15:00,25.2048,normal,False,0.0,57.7467,16.645,False,False,False,0
vol_036,2026-04-17 23:20:00,15.2325,normal,False,0.0,28.9924,16.9504,False,False,False,0
vol_036,2026-04-17 23:25:00,29.2032,normal,False,10.4253,58.7016,16.6958,False,False,False,0
vol_036,2026-04-17 23:30:00,16.6314,normal,False,0.5455,32.3859,17.0181,False,False,False,0
vol_036,2026-04-17 23:35:00,12.4352,normal,False,0.0,22.6362,15.0417,False,False,False,0
vol_036,2026-04-17 23:40:00,20.1626,normal,False,0.902,43.2589,15.6877,False,False,False,0
vol_036,2026-04-17 23:45:00,31.5442,normal,False,4.8669,70.0158,17.7843,False,False,False,0
vol_036,2026-04-17 23:50:00,9.2457,normal,False,0.0,11.1702,17.7872,False,False,False,0
vol_036,2026-04-17 23:55:00,23.9561,normal,False,3.8299,51.3984,15.4207,False,False,False,0
vol_036,2026-04-18 00:00:00,20.4476,normal,False,0.0,44.4603,16.2882,False,False,False,0
vol_036,2026-04-18 00:05:00,10.1915,normal,False,0.0,15.2715,16.1548,False,False,False,0
vol_036,2026-04-18 00:10:00,16.7767,normal,False,0.0,34.1393,16.093,False,False,False,0
vol_036,2026-04-18 00:15:00,17.5836,normal,False,0.0,36.5117,16.0151,False,False,False,0
vol_036,2026-04-18 00:20:00,14.8077,normal,False,0.0,28.6038,15.9878,False,False,False,0
vol_036,2026-04-18 00:25:00,9.6568,normal,False,0.0,15.4691,14.1421,False,False,False,0
vol_036,2026-04-18 00:30:00,18.2725,normal,False,0.0,39.8445,14.4231,False,False,False,0
vol_036,2026-04-18 00:35:00,9.2308,normal,False,0.0,13.6549,14.8388,False,False,False,0
vol_036,2026-04-18 00:40:00,15.9595,normal,False,0.0,32.6976,15.0512,False,False,False,0
vol_036,2026-04-18 00:45:00,24.939,normal,False,0.8087,58.5531,13.8746,False,False,False,0
vol_036,2026-04-18 00:50:00,11.6056,normal,False,0.0,21.8381,13.2075,False,False,False,0
vol_036,2026-04-18 00:55:00,19.6776,normal,False,0.0,44.6394,13.5127,False,False,False,0
vol_036,2026-04-18 01:00:00,24.8044,normal,False,0.0,58.0855,14.915,False,False,False,0
vol_036,2026-04-18 01:05:00,21.1827,normal,False,0.0,46.2003,16.7085,False,False,False,0
vol_036,2026-04-18 01:10:00,17.6132,normal,False,0.0,36.485,16.1446,False,False,False,0
vol_036,2026-04-18 01:15:00,17.0686,normal,False,0.0,35.3272,15.6803,False,False,False,0
vol_036,2026-04-18 01:20:00,18.1218,normal,False,0.0,37.5861,16.5555,False,False,False,0
vol_036,2026-04-18 01:25:00,41.6145,warning,True,5.3088,96.4994,19.9387,False,True,False,1
vol_036,2026-04-18 01:30:00,19.7116,normal,False,0.0,39.9547,19.0914,False,False,False,0
vol_036,2026-04-18 01:35:00,28.6266,normal,False,0.0,64.0343,20.7152,False,False,False,0
vol_036,2026-04-18 01:40:00,27.6695,normal,False,0.0,60.6656,21.4551,False,False,False,0
vol_036,2026-04-18 01:45:00,19.6707,normal,False,0.0,40.3576,18.485,False,False,False,0
vol_036,2026-04-18 01:50:00,28.7216,normal,False,0.0,65.6629,19.1319,False,False,False,0
vol_036,2026-04-18 01:55:00,16.4992,normal,False,0.0,32.0486,17.6075,False,False,False,0
vol_036,2026-04-18 02:00:00,33.1467,normal,False,3.9951,72.6191,21.1059,False,False,False,0
vol_036,2026-04-18 02:05:00,13.6962,normal,False,0.0,20.2122,22.0731,False,False,False,0
vol_036,2026-04-18 02:10:00,14.8959,normal,False,0.0,22.8251,23.0237,False,False,False,0
vol_036,2026-04-18 02:15:00,45.2617,warning,True,6.6727,100.0,26.4208,False,True,False,1
vol_036,2026-04-18 02:20:00,18.3493,normal,False,0.0,27.4568,29.1314,False,False,False,0
vol_036,2026-04-18 02:25:00,17.2844,normal,False,0.0,26.7432,26.4142,False,False,False,0
vol_036,2026-04-18 02:30:00,20.9717,normal,False,0.0,36.2254,27.6427,False,False,False,0
vol_036,2026-04-18 02:35:00,10.4189,normal,False,0.0,7.0228,26.5362,False,False,False,0
vol_036,2026-04-18 02:40:00,22.5903,normal,False,0.0,43.3324,24.7466,False,False,False,0
vol_036,2026-04-18 02:45:00,26.8,normal,False,0.0,55.9344,24.0765,False,False,False,0
vol_036,2026-04-18 02:50:00,19.1362,normal,False,0.0,36.7417,20.9221,False,False,False,0
vol_036,2026-04-18 02:55:00,27.3571,normal,False,0.0,60.9642,20.0655,False,False,False,0
vol_036,2026-04-18 03:00:00,18.1822,normal,False,0.0,34.2997,20.5908,False,False,False,0
vol_036,2026-04-18 03:05:00,23.0316,normal,False,0.0,46.8613,22.1003,False,False,False,0
vol_036,2026-04-18 03:10:00,17.2526,normal,False,0.0,29.5661,23.0149,False,False,False,0
vol_036,2026-04-18 03:15:00,29.8466,normal,False,0.0,68.294,19.8123,False,False,False,0
vol_036,2026-04-18 03:20:00,19.0774,normal,False,0.0,37.6104,19.7127,False,False,False,0
vol_036,2026-04-18 03:25:00,17.6888,normal,False,0.0,33.0677,20.3837,False,False,False,0
vol_036,2026-04-18 03:30:00,15.7079,normal,False,0.0,28.8763,18.6707,False,False,False,0
vol_036,2026-04-18 03:35:00,20.8216,normal,False,0.0,44.2613,17.7671,False,False,False,0
vol_036,2026-04-18 03:40:00,16.6853,normal,False,0.0,32.8837,17.2535,False,False,False,0
vol_036,2026-04-18 03:45:00,16.1387,normal,False,0.0,32.3606,16.0417,False,False,False,0
vol_036,2026-04-18 03:50:00,19.0128,normal,False,0.0,40.4346,16.2024,False,False,False,0
vol_036,2026-04-18 03:55:00,22.9475,normal,False,0.0,53.0324,14.6206,False,False,False,0
vol_036,2026-04-18 04:00:00,12.5152,normal,False,0.0,24.5138,13.1178,False,False,False,0
vol_036,2026-04-18 04:05:00,23.1853,normal,False,0.0,54.6793,13.492,False,False,False,0
vol_036,2026-04-18 04:10:00,13.4414,normal,False,0.0,26.3719,14.0374,False,False,False,0
vol_036,2026-04-18 04:15:00,21.2781,normal,False,0.0,50.6866,11.7927,False,False,False,0
vol_036,2026-04-18 04:20:00,17.8402,normal,False,0.0,41.4811,11.0727,False,False,False,0
vol_036,2026-04-18 04:25:00,16.1098,normal,False,0.0,36.3494,11.2917,False,False,False,0
vol_036,2026-04-18 04:30:00,26.4627,normal,False,0.0,65.3435,11.9751,False,False,False,0
vol_036,2026-04-18 04:35:00,19.0911,normal,False,0.0,43.4861,12.9033,False,False,False,0
vol_036,2026-04-18 04:40:00,14.176,normal,False,0.0,29.4224,12.9273,False,False,False,0
vol_036,2026-04-18 04:45:00,34.246,normal,False,1.5084,84.1758,14.1885,False,True,False,1
vol_036,2026-04-18 04:50:00,14.5815,normal,False,0.0,29.5793,14.0958,False,False,False,0
vol_036,2026-04-18 04:55:00,19.3006,normal,False,0.0,43.9365,13.0759,False,False,False,0
vol_036,2026-04-18 05:00:00,5.9174,normal,False,0.0,3.6105,15.5123,False,False,False,0
vol_036,2026-04-18 05:05:00,19.1733,normal,False,0.0,42.1584,14.7262,False,False,False,0
vol_036,2026-04-18 05:10:00,28.4604,normal,False,0.0,66.9192,16.7957,False,False,False,0
vol_036,2026-04-18 05:15:00,10.6654,normal,False,0.0,16.473,16.3329,False,False,False,0
vol_036,2026-04-18 05:20:00,24.9592,normal,False,0.0,57.234,16.4243,False,False,False,0
vol_036,2026-04-18 05:25:00,12.4233,normal,False,0.0,14.3641,24.6528,False,False,False,0
vol_036,2026-04-18 05:30:00,45.5557,warning,True,6.1827,100.0,27.9725,False,True,False,1
vol_036,2026-04-18 05:35:00,18.9752,normal,False,0.0,31.3734,26.6484,False,False,False,0
vol_036,2026-04-18 05:40:00,15.6643,normal,False,0.0,20.8414,27.8993,False,False,False,0
vol_036,2026-04-18 05:45:00,18.4264,normal,False,0.0,30.9463,25.3174,False,False,False,0
vol_036,2026-04-18 05:50:00,19.2903,normal,False,0.0,33.8675,24.789,False,False,False,0
vol_036,2026-04-18 05:55:00,22.276,normal,False,0.0,43.6394,23.3406,False,False,False,0
vol_036,2026-04-18 06:00:00,12.1052,normal,False,0.0,13.2032,24.9471,False,False,False,0
vol_036,2026-04-18 06:05:00,26.8243,normal,False,0.0,54.1162,26.2789,False,False,False,0
vol_036,2026-04-18 06:10:00,31.2117,normal,False,0.0,67.0979,25.7583,False,False,False,0
vol_036,2026-04-18 06:15:00,13.7795,normal,False,0.0,16.7657,26.3717,False,False,False,0
vol_036,2026-04-18 06:20:00,23.1043,normal,False,0.0,45.3508,24.105,False,False,False,0
vol_036,2026-04-18 06:25:00,15.613,normal,False,0.0,28.4227,18.8836,False,False,False,0
vol_036,2026-04-18 06:30:00,9.4745,normal,False,0.0,16.8163,11.9625,False,False,False,0
vol_036,2026-04-18 06:35:00,35.5994,normal,False,2.7634,87.5287,13.3238,False,True,False,1
vol_036,2026-04-18 06:40:00,24.7317,normal,False,0.0,59.2455,13.3193,False,False,False,0
vol_036,2026-04-18 06:45:00,9.3694,normal,False,0.0,15.8631,12.7243,False,False,False,0
vol_036,2026-04-18 06:50:00,20.6936,normal,False,0.0,48.1775,12.7717,False,False,False,0
vol_036,2026-04-18 06:55:00,30.5288,normal,False,0.6211,75.0448,13.4858,False,False,False,0
vol_036,2026-04-18 07:00:00,21.9369,normal,False,0.0,48.9749,15.9856,False,False,False,0
vol_036,2026-04-18 07:05:00,20.0448,normal,False,0.0,43.7779,15.7418,False,False,False,0
vol_036,2026-04-18 07:10:00,11.5896,normal,False,0.0,21.545,13.4962,False,False,False,0
vol_036,2026-04-18 07:15:00,14.5755,normal,False,0.0,27.8819,16.056,False,False,False,0
vol_036,2026-04-18 07:20:00,13.7635,normal,False,0.0,25.5703,16.0463,False,False,False,0
vol_036,2026-04-18 07:25:00,23.9803,normal,False,0.0,54.2257,16.671,False,False,False,0
vol_036,2026-04-18 07:30:00,20.3653,normal,False,0.0,42.817,17.9312,False,False,False,0
vol_036,2026-04-18 07:35:00,13.6657,normal,False,0.0,25.3561,15.9703,False,False,False,0
vol_036,2026-04-18 07:40:00,7.4043,normal,False,0.0,6.9173,16.6109,False,False,False,0
vol_036,2026-04-18 07:45:00,13.3071,normal,False,0.0,22.4818,18.1282,False,False,False,0
vol_036,2026-04-18 07:50:00,11.1703,normal,False,0.0,17.1063,17.2768,False,False,False,0
vol_036,2026-04-18 07:55:00,28.3672,normal,False,0.0,68.2063,14.9834,False,False,False,0
vol_036,2026-04-18 08:00:00,26.8405,normal,False,0.5851,62.7465,15.5813,False,False,False,0
vol_036,2026-04-18 08:05:00,25.6187,normal,False,0.6894,58.3405,16.5274,False,False,False,0
vol_036,2026-04-18 08:10:00,25.8903,normal,False,0.0,59.2473,17.1793,False,False,False,0
vol_036,2026-04-18 08:15:00,14.4296,normal,False,0.0,26.764,16.8742,False,False,False,0
vol_036,2026-04-18 08:20:00,24.3382,normal,False,0.0,53.7578,18.41,False,False,False,0
vol_036,2026-04-18 08:25:00,34.4152,normal,False,5.9594,76.4792,18.5388,False,True,False,1
vol_036,2026-04-18 08:30:00,14.7905,normal,False,0.0,26.9384,17.8737,False,False,False,0
vol_036,2026-04-18 08:35:00,12.2205,normal,False,0.0,20.5775,16.7279,False,False,False,0
vol_036,2026-04-18 08:40:00,18.2322,normal,False,0.0,38.7809,15.5294,False,False,False,0
vol_036,2026-04-18 08:45:00,8.1593,normal,False,0.0,10.7882,14.6114,False,False,False,0
vol_036,2026-04-18 08:50:00,15.1046,normal,False,0.0,29.4204,16.0248,False,False,False,0
vol_036,2026-04-18 08:55:00,29.2899,normal,False,3.5546,66.3654,16.0596,False,False,False,0
vol_036,2026-04-18 09:00:00,26.05,normal,False,0.4351,60.2915,15.9855,False,False,False,0
vol_036,2026-04-18 09:05:00,27.6678,normal,False,7.3439,57.8384,16.1801,False,False,False,0
vol_036,2026-04-18 09:10:00,39.1311,normal,False,15.713,80.4793,18.2128,False,True,False,1
vol_036,2026-04-18 09:15:00,36.4575,normal,False,11.69,75.9142,19.3202,False,False,False,0
vol_036,2026-04-18 09:20:00,17.6208,normal,False,0.0,33.8871,19.2009,False,False,False,0
vol_036,2026-04-18 09:25:00,28.208,normal,False,3.5838,61.4294,18.1778,False,False,False,0
vol_036,2026-04-18 09:30:00,19.9721,normal,False,0.9684,40.9683,17.6477,False,False,False,0
vol_036,2026-04-18 09:35:00,17.4522,normal,False,0.0,35.0359,17.2986,False,False,False,0
vol_036,2026-04-18 09:40:00,44.0061,warning,True,17.5621,93.2157,17.4463,False,True,False,1
vol_036,2026-04-18 09:45:00,39.4412,normal,False,9.7593,86.094,19.6417,False,True,False,1
vol_036,2026-04-18 09:50:00,11.1058,normal,False,0.0,14.3174,20.3156,False,False,False,0
vol_036,2026-04-18 09:55:00,19.9216,normal,False,0.0,40.6632,18.9649,False,False,False,0
vol_036,2026-04-18 10:00:00,10.9054,normal,False,0.0,14.4426,19.5016,False,False,False,0
vol_036,2026-04-18 10:05:00,32.8301,normal,False,7.4963,68.2653,21.0451,False,False,False,0
vol_036,2026-04-18 10:10:00,31.7694,normal,False,4.3002,68.9669,20.4198,False,False,False,0
vol_036,2026-04-18 10:15:00,17.4552,normal,False,0.0,32.2823,20.5215,False,False,False,0
vol_036,2026-04-18 10:20:00,19.8366,normal,False,3.5673,35.7014,20.3086,False,False,False,0
vol_036,2026-04-18 10:25:00,15.3959,normal,False,0.5841,26.6987,19.4898,False,False,False,0
vol_036,2026-04-18 10:30:00,12.0392,normal,False,0.0,11.41,26.819,False,False,False,0
vol_036,2026-04-18 10:35:00,13.0605,normal,False,0.0,11.6067,29.9938,False,False,False,0
vol_036,2026-04-18 10:40:00,10.5028,normal,False,0.0,7.3085,26.4829,False,False,False,0
vol_036,2026-04-18 10:45:00,13.3517,normal,False,0.0,19.2495,22.0481,False,False,False,0
vol_036,2026-04-18 10:50:00,32.1881,normal,False,14.5341,57.5077,23.245,False,False,False,0
vol_036,2026-04-18 10:55:00,15.5609,normal,False,0.0,25.2192,22.4473,False,False,False,0
vol_036,2026-04-18 11:00:00,26.0165,normal,False,3.8734,48.9245,25.1239,False,False,False,0
vol_036,2026-04-18 11:05:00,27.6194,normal,False,4.6202,52.7603,25.1209,False,False,False,0
vol_036,2026-04-18 11:10:00,24.7634,normal,False,0.9394,48.1062,25.3249,False,False,False,0
vol_036,2026-04-18 11:15:00,14.7665,normal,False,0.0,20.1453,25.7187,False,False,False,0
vol_036,2026-04-18 11:20:00,22.9107,normal,False,1.803,40.9924,26.441,False,False,False,0
vol_036,2026-04-18 11:25:00,52.1948,warning,True,19.7029,100.0,34.3292,False,True,False,1
vol_036,2026-04-18 11:30:00,17.8596,normal,False,0.0,28.5758,26.1937,False,False,False,0
vol_036,2026-04-18 11:35:00,35.1811,normal,False,5.9226,74.4409,23.513,False,False,False,0
vol_036,2026-04-18 11:40:00,31.5551,normal,False,8.8487,61.9888,22.54,False,False,False,0
vol_036,2026-04-18 11:45:00,34.7733,normal,False,8.4524,72.2536,21.7541,False,False,False,0
vol_036,2026-04-18 11:50:00,34.3684,normal,False,7.4171,73.8445,19.7562,False,False,False,0
vol_036,2026-04-18 11:55:00,27.2558,normal,False,4.1574,58.6091,17.625,False,False,False,0
